1,0,0,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,0,1
1,1,0,1,1,1,1,0,0,0
1,1,0,1,1,0,1,1,1,1
0,1,1,1,1,1,1,1,1,1
0,1,1,1,0,1,0,0,1,1
0,1,1,0,1,0,0,0,1,1
1,1,1,1,0,1,1,1,1,1
1,1,1,0,0,1,1,1,1,1
0,1,1,1,1,1,1,1,0,1
1,1,1,1,1,0,1,1,1,1
0,0,1,1,1,1,0,1,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,0,1,1,1
1,1,1,0,1,1,1,1,1,1
1,1,1,1,1,1,0,1,0,1
1,1,1,1,1,0,1,1,1,1
0,1,1,1,1,0,0,1,0,1
0,1,1,1,1,1,1,1,1,0
1,0,1,1,0,1,0,0,0,1
1,1,1,0,0,1,0,0,1,1
0,1,1,0,1,1,1,1,0,0
1,1,1,1,1,1,0,1,0,1
1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,0,1,1,1,0
1,1,1,1,1,1,0,1,0,1
1,0,1,1,1,0,1,1,1,1
1,1,1,1,1,0,0,1,0,1
1,0,0,1,1,0,1,1,1,1
0,0,1,0,1,1,1,0,0,1
1,1,1,1,1,0,1,0,1,1
1,0,1,1,1,1,1,1,1,1
1,1,0,1,1,1,0,1,1,1
1,1,1,1,0,1,1,0,1,1
0,0,1,1,0,0,1,0,0,1
0,1,1,1,1,0,1,1,0,1
1,1,0,1,1,0,1,1,1,1
1,0,1,1,0,1,0,0,1,0
0,1,0,0,0,0,1,1,1,0
1,0,0,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,1,1,0,1,0
1,0,1,0,1,0,1,1,1,1
1,1,1,0,1,1,0,1,1,0
1,1,1,1,1,0,1,1,1,1
1,0,1,1,1,1,1,1,1,0
1,1,1,1,1,1,0,1,1,0
1,1,1,1,1,1,0,1,1,1
0,1,1,0,1,1,1,1,1,1
1,0,0,1,1,0,1,1,1,1
0,1,1,1,1,1,1,1,1,0
1,1,0,0,1,1,1,0,0,1
1,1,0,0,1,1,0,1,1,1
1,0,1,1,1,1,0,1,1,1
1,0,1,1,0,1,1,1,1,1
1,1,1,1,1,1,1,0,0,1
1,1,0,1,1,0,1,1,0,1
0,0,1,1,1,1,1,0,0,1
1,0,1,1,1,0,0,1,0,1
0,1,1,0,1,0,0,1,0,1
1,0,1,1,1,0,1,1,1,1
0,1,1,1,1,1,1,0,1,0
1,1,1,1,1,1,1,1,0,1
0,1,1,1,1,1,0,1,1,0
1,1,1,0,1,1,1,0,1,0
1,0,0,0,1,1,0,1,1,0
0,1,1,0,1,0,1,1,1,1
0,0,1,1,1,1,0,0,0,1
1,0,1,0,1,1,1,1,0,1
1,1,1,0,1,0,1,0,0,0
1,1,1,1,1,0,1,0,1,1
1,1,0,0,0,1,0,1,1,0
0,1,1,1,1,0,1,1,1,1
1,1,1,1,1,0,0,1,1,0
1,1,1,0,1,1,1,1,1,1
1,1,0,0,0,1,1,1,1,0
1,1,1,1,1,1,1,0,1,1
0,1,1,0,0,0,0,1,0,1
1,1,1,1,1,1,1,0,0,1
1,1,0,1,0,0,0,1,0,1
0,1,1,0,1,1,0,1,1,1
1,0,1,1,0,1,0,1,0,1
1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,0,1,0,0
0,0,0,1,1,0,1,1,1,0
1,1,0,0,1,1,0,1,1,1
1,1,0,1,1,1,1,1,0,1
1,0,1,1,0,1,1,1,0,1
1,1,1,1,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,0
1,1,1,1,0,1,1,1,0,1
1,0,1,1,0,1,1,0,1,0
0,0,1,1,0,1,1,1,1,1
1,1,1,1,0,0,1,0,1,1
0,1,0,1,1,1,0,1,1,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,1,1,0,0,1
0,0,1,1,1,1,1,1,1,0
0,1,1,0,1,1,1,1,1,1
0,1,0,1,1,0,1,1,0,0
1,0,1,1,1,1,1,1,1,1
0,1,1,1,0,1,0,1,1,1
1,1,1,1,1,1,0,0,0,1
1,0,0,1,1,0,1,0,1,0
1,1,1,0,0,0,1,0,1,1
0,1,1,0,1,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,1,0,1,0
0,1,1,0,0,1,1,0,1,1
1,1,1,1,1,1,1,1,0,0
0,1,0,0,1,1,0,1,0,0
1,1,1,1,0,1,0,0,1,1
1,1,1,1,1,1,0,0,1,0
0,1,0,1,1,1,1,1,1,0
0,0,1,0,1,0,1,0,0,1
0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,0,1,1,1,0
0,0,0,1,0,1,0,1,1,0
1,0,1,0,1,1,0,1,1,1
1,1,1,1,1,0,1,0,1,1
0,0,0,0,1,0,1,0,1,0
1,1,1,1,1,1,1,0,0,1
0,0,1,0,0,0,1,1,0,1
0,1,1,0,1,0,1,1,1,1
1,1,1,1,0,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1
0,1,1,0,1,1,1,1,1,1
1,0,1,1,0,1,0,0,1,0
1,1,1,1,1,0,1,1,1,0
1,1,1,1,1,0,1,1,1,1
0,1,1,1,1,1,0,1,1,0
1,1,1,0,1,1,0,1,1,1
1,1,1,1,0,1,1,1,0,0
1,1,1,1,1,1,1,0,1,0
1,0,0,1,1,0,1,1,1,1
1,1,0,1,0,1,1,1,0,1
1,1,0,1,1,0,0,0,1,1
1,0,0,1,0,1,1,0,1,0
1,1,1,1,1,1,1,1,0,1
1,1,0,0,0,1,0,1,1,1
1,1,1,0,1,1,0,1,0,1
1,0,1,1,0,1,1,1,0,0
1,1,1,0,1,1,1,1,1,1
1,1,1,0,1,0,1,0,0,0
0,1,1,1,1,1,1,0,0,1
1,0,1,0,1,1,1,0,1,1
0,1,1,1,0,0,1,1,1,1
0,0,1,1,1,0,1,0,1,1
0,0,0,1,1,1,1,1,1,1
0,1,0,1,1,1,1,0,1,1
1,1,1,0,0,1,1,1,1,1
1,1,1,1,1,0,0,0,0,1
0,1,1,1,0,1,1,0,1,0
1,0,1,1,0,1,0,1,1,0
1,0,1,1,0,1,0,0,1,1
0,1,1,0,1,1,0,0,1,1
1,0,0,1,1,1,1,1,1,1
0,1,0,0,0,1,0,0,1,1
1,1,1,1,1,0,0,1,1,1
1,0,1,0,0,1,1,1,1,1
1,0,1,1,1,0,1,1,0,1
1,0,1,1,1,1,0,0,0,1
1,1,1,1,0,0,1,0,1,1
1,1,1,1,1,1,1,0,0,1
1,1,1,1,0,0,1,0,0,0
0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,1,0
1,0,0,1,0,1,1,1,0,0
1,1,1,1,1,1,0,0,1,1
1,1,0,1,1,1,0,0,1,1
1,1,1,1,1,1,1,1,1,0
1,0,0,0,1,0,1,1,1,1
1,1,1,1,0,1,1,0,1,1
0,1,0,1,0,1,1,1,0,1
1,1,1,1,1,1,0,1,1,1
0,1,1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,0,1,1
0,1,1,0,1,1,1,0,1,1
0,0,1,0,1,1,1,1,1,1
1,1,1,0,0,0,1,1,0,1
1,0,1,1,0,0,0,1,1,1
0,0,1,0,1,1,1,1,0,1
1,0,1,1,1,1,0,1,1,1
1,1,1,1,1,1,0,1,0,0
1,1,1,1,1,1,1,1,0,1
1,1,0,0,0,1,0,1,0,1
1,0,1,0,1,1,1,0,0,1
0,0,1,1,0,1,1,0,1,1
1,1,1,1,1,1,0,1,1,1
1,1,1,0,1,1,0,0,1,1
1,1,1,1,1,1,1,1,1,0
1,1,1,1,0,1,0,1,1,1
0,1,0,1,1,0,1,1,1,1
1,1,1,0,1,1,1,1,0,0
0,1,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,0,1,1
1,1,1,0,1,1,0,0,0,1
1,0,1,0,1,0,1,0,1,0
1,1,1,1,1,1,0,0,1,1
1,1,1,1,1,1,0,0,1,1
1,1,1,1,0,0,1,1,1,0
0,1,0,1,1,1,1,1,0,1
1,1,1,1,1,0,1,0,1,0
1,0,1,0,1,1,1,1,1,0
0,1,1,0,1,0,1,1,1,0
1,1,0,1,1,0,1,1,0,1
0,1,1,1,1,1,1,1,1,1
0,0,0,0,1,1,0,1,1,0
1,1,1,0,0,1,1,0,1,0
0,1,1,1,1,0,1,1,0,1
1,0,1,0,1,1,1,1,0,1
0,1,1,1,1,1,1,1,0,0
1,1,1,0,1,0,1,1,1,1
0,1,1,1,0,1,0,0,1,0
0,0,1,0,1,1,1,1,1,1
1,1,0,1,1,1,1,1,1,1
0,0,1,0,1,1,0,0,0,1
0,0,1,0,1,1,1,0,0,1
0,0,0,0,0,1,0,1,1,1
0,0,1,0,1,1,1,1,1,1
0,1,1,1,0,1,0,1,0,1
0,1,0,0,0,0,1,1,1,1
1,1,1,1,1,0,1,1,0,1
1,0,1,1,1,0,1,1,0,1
1,1,1,1,1,0,1,1,1,1
1,1,1,0,1,1,0,1,0,1
1,1,0,1,0,0,1,1,1,1
1,0,1,0,0,0,1,0,0,0
1,0,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,0,0,1
0,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1
1,1,1,0,1,0,0,0,1,1
0,0,1,0,1,1,1,0,1,1
0,1,1,1,1,0,1,1,1,1
1,1,1,0,1,0,1,0,1,1
0,0,0,1,1,0,1,0,1,1
1,1,1,1,1,1,1,1,1,1
0,1,1,0,1,1,0,1,0,0
1,1,1,1,1,1,0,1,0,1
0,0,1,1,1,1,1,1,1,0
1,1,1,1,0,1,0,1,1,1
1,1,0,1,1,0,1,1,0,1
0,1,1,1,1,0,0,0,1,1
1,1,1,1,0,1,0,1,1,1
0,0,1,1,1,0,1,1,1,1
0,0,1,0,1,1,1,1,1,1
1,1,0,1,1,1,0,0,1,1
1,0,1,1,0,0,1,1,1,0
1,0,0,1,0,0,1,1,0,0
1,1,1,1,0,1,1,0,1,0
1,0,0,1,1,0,0,1,0,1
1,1,0,0,1,0,1,1,1,1
1,0,0,1,1,1,1,1,1,0
0,1,1,1,0,1,1,0,1,1
1,1,1,1,0,0,0,1,0,1
1,1,1,0,1,1,1,1,1,0
1,1,0,1,0,1,1,1,0,0
1,1,1,1,1,1,0,1,0,1
1,0,1,1,1,1,1,1,1,1
0,1,1,0,0,0,0,1,1,1
1,0,1,1,1,1,1,1,0,0
1,1,1,1,1,0,0,1,1,1
0,1,0,0,1,1,0,1,1,0
1,1,1,1,1,1,1,1,1,1
0,1,1,0,1,1,1,0,1,1
0,1,1,0,1,1,0,1,0,1
0,0,0,1,1,0,1,0,1,1
1,1,1,1,1,1,1,0,0,1
1,1,1,0,1,1,1,1,1,0
0,1,0,0,1,1,1,1,0,1
1,1,1,1,0,0,1,0,1,0
0,1,1,0,1,0,1,1,0,1
1,1,0,1,0,0,0,0,1,1
1,1,0,1,1,1,0,1,1,1
1,1,1,1,0,1,1,1,1,1
0,1,0,1,1,0,1,1,1,0
0,0,1,1,1,1,1,1,0,0
1,0,1,1,1,0,1,1,1,0
1,1,1,1,0,1,1,0,1,1
1,1,1,1,0,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1
0,0,1,1,0,1,1,1,1,1
0,0,1,1,1,1,1,1,1,0
0,1,1,1,0,1,0,1,0,0
1,1,1,1,1,0,0,1,1,1
1,1,1,0,1,1,0,1,1,0
0,1,0,1,1,1,0,0,1,1
0,1,1,1,1,1,1,1,1,1
1,1,1,1,0,1,0,0,1,1
0,1,0,0,1,1,0,1,0,1
1,0,1,1,1,1,1,1,1,1
0,1,0,0,0,1,1,1,1,1
1,0,1,1,1,1,1,0,0,1
1,1,1,0,1,1,1,1,1,0
1,1,1,0,0,1,0,1,1,1
1,1,1,1,0,1,1,1,0,0
0,1,1,0,1,1,1,1,1,1
1,0,1,1,1,1,1,0,1,1
1,1,1,0,0,1,1,1,1,1
,,,,,,,,,
MP3 음악파일을 불법 사용하는 소비자의 수,,,,7012,,,,,
MP3 음악파일을 불법 사용하는 소비자의 비율,,,,0.7012,,,,,
